date,adj_close,close,high,low,open,volume,symbol,return_1,return_5,log_return_1,sma_20,sma_50,sma_200,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_pct_b,roc_5,roc_10,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio,future_return,target_direction
2015-10-21,434.48870849609375,569.2000122070312,573.4249877929688,562.5,562.5,7278098.0,INFY.NS,0.011057394895065853,0.03717205697489612,0.00231525477616968,564.6049987792969,557.7695007324219,533.667875213623,0.008138456863947319,0.02049325296488913,560.7750866182166,560.4244743025986,559.4492232475584,0.015658734239530014,0.5503970079946812,1.325863370658226,2.498999202806925,-1.173135832148699,591.5346272061514,537.6753703524424,0.09462272610443853,0.5853152029225946,3.7172056974896117,0.4588839980808279,16.130475945384273,0.02833885382897224,0.08829967110821062,0.08587559056727755,16066408.0,-0.004300746340250572,566.6546244373415,0.004491956228570793,0.010101897183214747,1
2015-10-23,438.8778076171875,574.9500122070312,576.5,562.5499877929688,570.9000244140625,6033362.0,INFY.NS,0.010101897183214747,0.04788813960656957,0.008458623498321391,565.6662506103515,558.4085009765626,534.0746252441406,0.01641208324990684,0.029622599228952273,562.9558444011111,561.8078588674626,560.5974300568566,0.023392612139783164,0.5751402557785655,2.35841434425447,2.470882231096434,-0.11246788684196396,592.4631180761139,538.8693831445892,0.0932145991714953,0.6732247548811688,4.788813960656957,1.5678134184722081,15.97472848262092,0.027784551949654797,0.09194710691530723,0.0853511295239048,13311460.0,-0.17147255316807586,567.2364678827711,0.01359846335876691,0.001956691844707592,1
2015-10-26,439.7366638183594,576.0750122070312,579.25,571.5750122070312,577.0,3195942.0,INFY.NS,0.001956691844707592,0.052287879005790794,0.003600963705983327,566.5637512207031,558.8385009765625,534.438500366211,0.01678762710433812,0.030843456920645496,564.9741779097142,563.1666353782476,561.7439178266646,0.022921061046369928,0.5800103289063259,3.2302600830495294,2.622757801487053,0.6075022815624762,593.49916799057,539.6283344508363,0.09351357444466527,0.6765567814968535,5.228787900579079,-1.3063217133008176,15.381889675022322,0.026701192291073268,0.09266073566017395,0.08468054560563565,9229304.0,-0.30666478357745885,567.6223013977865,0.014891435358388438,-0.0023868419404829977,0
2015-10-27,438.68695068359375,574.7000122070312,577.5,572.0499877929688,575.0,5263748.0,INFY.NS,-0.0023868419404829977,0.03367963927038198,-0.0028648712369530754,566.7850006103515,558.8885009765625,534.8171253967286,0.01396475133984909,0.028290994004780634,566.4704601093014,564.2650522207332,562.7036286789477,0.0184930112989099,0.5713893437964199,3.7668314303537045,2.851572527260384,0.9152589030933207,593.9207233542647,539.6492778664383,0.09443439069960481,0.6458411790129146,3.367963927038198,2.359960764434743,14.672469648191473,0.02553065832005904,0.09178852274978129,0.08456274133172602,-2067806.0,-1.22404788053357,567.8469905584701,0.012068429986432205,0.0033060089412730864,1
2015-10-28,440.1372680664063,576.5999755859375,579.0,569.5,572.25,5255472.0,INFY.NS,0.0033060089412730864,0.024201786208737364,-0.003910106893694899,567.9762481689453,558.8405004882812,535.2573753356934,0.015183253603990643,0.031779148222326636,568.028847105707,565.4398068285388,563.7329878654533,0.019737147301309044,0.5806642655806844,4.295859240253662,3.14042986985904,1.1554293703946223,594.6095208606968,541.3429754771938,0.09238041560680572,0.6618976292700042,2.4201786208737364,4.893571544760134,14.303007430026303,0.024805771827325646,0.09299373917767606,0.08501583894751442,10519220.0,-6.0871406698694175,568.5516790035366,0.014155787203911974,-0.007067206632698997,0
2015-10-29,437.02685546875,572.5250244140625,577.9500122070312,568.0250244140625,576.5499877929688,5887324.0,INFY.NS,-0.007067206632698997,0.0058415532953675076,0.0031740144246646907,568.55625,558.7985009765625,535.6655628967285,0.006980442856907354,0.024564352648604793,568.7205666916078,566.1145894565608,564.3842499236149,0.011323564304631883,0.5530233379973486,4.336316767992912,3.379607249485815,0.9567095185070968,595.0478229113418,542.0646770886582,0.09254293448030146,0.5749063565863879,0.5841553295367508,4.323075282218092,13.990291662726401,0.024436122555593864,0.09040884825307308,0.0853080874627956,-631852.0,-1.0600664307809895,569.1490801620266,0.005931564101052,-0.008383998294288486,0
2015-10-30,433.3627624511719,567.7249755859375,572.5,565.0,572.5,4044676.0,INFY.NS,-0.008383998294288486,-0.012566373541517795,0.0011576896132578674,567.89375,558.7315002441406,536.0373753356934,-0.00029719364592839526,0.016096238242996996,568.567398829197,566.267959564291,564.6317111160135,0.0025730151194984785,0.5215302705580288,3.9356877131834835,3.4908233422253487,0.4448643709581348,593.7323358531409,542.055164146859,0.09102501022250577,0.49673406247885005,-1.2566373541517795,3.471998581454727,13.52848675100393,0.023829296460035867,0.0873640013015052,0.08458426236228063,1842648.0,-3.916265201344619,568.7611149064927,-0.0018217478188985448,-0.003743009540502995,0
2015-11-02,431.74066162109375,565.5999755859375,567.9000244140625,557.0499877929688,565.0,3544988.0,INFY.NS,-0.003743009540502995,-0.018183459443870453,-0.004182264508697979,566.8474975585938,558.4,536.2723127746582,-0.0022008070566233995,0.012893939086564332,568.1108721763878,566.2043420424791,564.7034344187306,-0.001067399897290544,0.5077450053270596,3.4074377576572488,3.474146225311729,-0.06670846765448024,591.1590655050659,542.5359296121217,0.08596735854270984,0.47434303753252366,-1.8183459443870453,3.31536450346126,13.337168842940294,0.02358056827906252,0.08601603589453471,0.08477229621353977,499688.0,-0.7288206971705936,567.4047771867906,-0.0031808008557865364,0.01264148642625984,1
2015-11-03,437.1985473632813,572.75,575.2249755859375,566.7000122070312,566.7000122070312,3614682.0,INFY.NS,0.01264148642625984,-0.003393095816272229,0.00242867840517376,565.9412475585938,558.0994995117187,536.4911253356934,0.01203084678980093,0.02625069633837529,568.8245841492512,566.8277380390008,565.2994763801876,0.010448080719352104,0.55077151938889,3.525107769063652,3.484338534062114,0.040769235001538284,587.6987216589173,544.1837734582703,0.0759754660858089,0.6564692760292654,-0.3393095816272229,3.017226521100791,13.072013871997186,0.02282324552072839,0.0905515585153115,0.08581668566483436,7159670.0,13.328280847248683,566.6170166664745,0.010823860126205176,-0.0075948940828241,0
2015-11-04,433.8780212402344,568.4000244140625,578.7999877929688,566.1500244140625,575.0499877929688,3205572.0,INFY.NS,-0.0075948940828241,-0.014221213179106074,0.0025384121024127474,565.4962493896485,558.1219995117187,536.722000579834,0.005134914736478091,0.018415373182450567,568.7592672669145,566.9774795986538,565.5291466286623,0.0025089970353244784,0.520938548519004,3.230120638252288,3.433494954900149,-0.20337431664786143,586.6306843133278,544.3618144659691,0.07436465170973865,0.5686977209208604,-1.4221213179106074,0.9636394268641713,13.041867402547306,0.022944874810643383,0.08779220952189506,0.08670475865107265,409110.0,-0.9428590982545285,565.8533367831709,0.004500614320610552,-0.012227325665926436,0
