date,adj_close,close,high,low,open,volume,symbol,return_1,return_5,log_return_1,sma_20,sma_50,sma_200,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_pct_b,roc_5,roc_10,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio,future_return,target_direction
2015-10-16,2033.1099853515625,2033.1099853515625,2033.5400390625,2020.4599609375,2024.3699951171875,3595430000.0,^GSPC,0.004570474275370051,0.00904266266181497,0.001849682856162415,1966.8299926757813,1984.67080078125,2059.8988525390623,0.033698892594987484,0.02440665955847443,1996.9834412698046,1985.739024837198,1983.4682925826166,0.02385558218973327,0.6141347851102839,13.515148687188002,3.5355622647749705,9.979586422413032,2059.0610061235216,1874.5989792280413,0.09072899559026233,0.8593151056143202,0.9042662661814971,4.1893858956665975,27.336907745351247,0.013445857795353943,0.03852120010422183,0.029628410336563604,7341720000.0,-0.0066514406944775395,1962.2360637457164,0.03611895781313623,0.00027054553471672627,1
2015-10-19,2033.6600341796875,2033.6600341796875,2034.449951171875,2022.31005859375,2031.72998046875,3287320000.0,^GSPC,0.00027054553471672627,0.008029935441523861,0.0018462038777868229,1970.1644958496095,1983.7926000976563,2059.7761529541017,0.032228546633460864,0.025137423175979334,2002.6259940251712,1990.302930497234,1987.186200079001,0.02178417316183201,0.6151076084478685,15.439793946170084,5.916408601053994,9.52338534511609,2067.118110231167,1873.2108814680519,0.0953488909179115,0.8274531781775228,0.8029935441523861,2.3456875371131725,26.251406293417222,0.012908453651156197,0.03861621171826357,0.03147381710261891,6882750000.0,-0.06251532338471089,1964.892924146808,0.034997891838172146,-0.0014210903493528937,0
2015-10-20,2030.77001953125,2030.77001953125,2039.1199951171875,2026.6099853515625,2033.1300048828125,3331500000.0,^GSPC,-0.0014210903493528937,0.013515104091401664,0.0019516594240253794,1974.5659973144532,1982.3244018554688,2059.8271032714842,0.028463987677919134,0.02443879398873161,2006.9558441030294,1994.1569389830593,1990.414631721534,0.018360180100399637,0.6064563088291532,16.54121238149537,8.041369357142269,8.499843024353101,2074.232258894538,1874.8997357343683,0.09815612858327526,0.7819611236829385,1.3515104091401664,2.5682842972088338,25.269877660548904,0.012443495530026483,0.038117010661353194,0.032840135440860174,-44180000.0,-1.0064189459155135,1968.809588061737,0.031471012659234354,-0.005825414995899281,0
2015-10-21,2018.93994140625,2018.93994140625,2037.969970703125,2017.219970703125,2033.469970703125,3627790000.0,^GSPC,-0.005825414995899281,0.012385646307780718,0.00231525477616968,1978.5749938964843,1981.0217993164063,2059.9087530517577,0.02040101974111863,0.01914069905890403,2008.799551380448,1996.5172249316684,1992.527617970742,0.01123091561373779,0.5710503079179099,16.27193340970598,9.687482167655013,6.584451242050967,2078.626574972849,1878.5234128201193,0.09911298402138308,0.701720687846787,1.2385646307780718,1.1579135427572051,24.94702916170739,0.012356498898293659,0.03607356513538495,0.034013733103158784,-296290000.0,5.706428248076053,1972.598850337953,0.023492404986628523,0.01662757156411132,1
2015-10-22,2052.510009765625,2052.510009765625,2055.199951171875,2021.8800048828125,2021.8800048828125,4430850000.0,^GSPC,0.01662757156411132,0.014156129683588592,0.000517515840055457,1984.5884948730468,1980.3509985351564,2060.0418029785155,0.034224482842687864,0.036437485720381746,2015.5242372858597,2001.8498711135742,1996.9707587786033,0.02530666229424594,0.6359937743311304,18.553478507256386,11.460681435575289,7.0927970716810975,2087.335219536153,1881.8417702099407,0.10011812285859574,0.8305288568335601,1.4156129683588592,1.940964176165938,25.755099424515862,0.012548099303767499,0.041872225572837735,0.03526172972098389,8058640000.0,-28.19848796786932,1979.058035114765,0.03711461379484038,0.011030344539323389,1
2015-10-23,2075.14990234375,2075.14990234375,2079.739990234375,2058.18994140625,2058.18994140625,4108460000.0,^GSPC,0.011030344539323389,0.02067764031217334,0.008458623498321391,1991.7789916992188,1980.1861987304687,2060.1068530273437,0.04185751079410993,0.0479569566105269,2024.6974165255353,2008.830826477408,2002.7618072645887,0.0330137685026648,0.6720547348165917,21.93560926094665,13.555667000649564,8.379942260297085,2098.871792157397,1884.6861912410404,0.10321451991224712,0.8892461037896245,2.067764031217334,2.990728389997366,25.860448097125687,0.012461966274300452,0.04578288336464089,0.03634871234758524,8539310000.0,0.059646540855528896,1985.9696184036397,0.044905160236940134,-0.0019131006866738298,0
2015-10-26,2071.179931640625,2071.179931640625,2075.139892578125,2066.530029296875,2075.080078125,3385800000.0,^GSPC,-0.0019131006866738298,0.01844944426813777,0.003600963705983327,2001.2494873046876,1979.7789965820311,2060.238702392578,0.03494339150593406,0.04616724150341622,2031.8485726970878,2014.7688364995547,2007.8298171376282,0.027998792774201586,0.6597128623782065,24.018755559459578,15.648284712411566,8.370470847048011,2100.6009126256886,1901.8980619836868,0.0959370297126262,0.8519347815594721,1.8449444268137771,2.662752755606701,24.628978162024243,0.011891278872384165,0.04509713820000143,0.037474683713846366,722660000.0,-0.9153725535201322,1994.6848237896506,0.038349471023519044,-0.002554118539720318,0
2015-10-27,2065.889892578125,2065.889892578125,2070.3701171875,2058.840087890625,2068.75,4216880000.0,^GSPC,-0.002554118539720318,0.017293870162107927,-0.0028648712369530754,2010.3394836425782,1979.0479956054687,2060.4268518066406,0.027632352340259292,0.0438806421903315,2037.085698832632,2019.6375085119355,2012.1305639851469,0.02290132950653523,0.6427737442276609,24.95513484748517,17.50965473942629,7.445480108058881,2097.015310405902,1923.6636568792546,0.08391137114781716,0.8204492590952281,1.7293870162107927,3.1042702708893755,23.75118265582224,0.011496828916754116,0.04418337359589296,0.038339088486191,-831080000.0,-2.1500290593086655,2004.3642246695292,0.030695852156680692,0.01184003327863703,1
2015-10-28,2090.35009765625,2090.35009765625,2090.35009765625,2063.110107421875,2066.47998046875,4698110000.0,^GSPC,0.01184003327863703,0.03537012408613838,-0.003910106893694899,2018.855487060547,1978.9165991210937,2060.7634521484374,0.0354134365009946,0.056310356174003484,2045.2802217285732,2026.3720408175236,2017.9246041632443,0.031572710020670636,0.683269675415145,27.355617565328885,19.47884730460681,7.8767702607220755,2101.548036862532,1936.162937258562,0.07911837341955491,0.9322917286194665,3.5370124086138377,4.819385224071238,24.000383247513145,0.011481513682527603,0.04840845952542146,0.039288133780473335,8914990000.0,-11.726993791211436,2014.5703157713099,0.03761585351064145,-0.0004497742019048401,0
2015-10-29,2089.409912109375,2089.409912109375,2092.52001953125,2082.6298828125,2088.35009765625,4008940000.0,^GSPC,-0.0004497742019048401,0.017977940262500214,0.0031740144246646907,2027.1349853515626,1979.1125952148439,2061.154151611328,0.030720661035314345,0.055730693221401895,2052.069404864081,2032.3756476121678,2023.219812706671,0.02806285568527489,0.6800783936131134,28.849592157410143,21.352996275167477,7.496595882242666,2102.606758479776,1951.663212223349,0.07224218923324678,0.9125709796960652,1.7977940262500214,3.238856799988854,22.992508306307993,0.011004307088356723,0.048246058404394054,0.04020756588670023,689170000.0,-0.9226953703817952,2023.3691607064702,0.03263900265231201,-0.004809877003672414,0
