date,adj_close,close,high,low,open,volume,symbol,return_1,return_5,log_return_1,sma_20,sma_50,sma_200,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_pct_b,roc_5,roc_10,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio,future_return,target_direction
2018-05-28,516.0360107421875,516.0360107421875,576.0490112304688,512.552001953125,573.0449829101562,2356900096.0,ETH-USD,-0.09889153243671556,-0.11574836345548589,0.0028410701928343954,664.9548034667969,637.4068212890625,704.5587109375,-0.22395325509073538,-0.19041341650756138,615.729761484564,639.277382508587,644.9043851120815,-0.19278231193287076,0.3031185660613881,-29.174623627517462,-7.230055170608154,-21.94456845690931,798.1450605175105,531.7645464160832,0.5162052813297006,0.0,-11.57483634554859,-25.682527038830628,45.04188408566461,0.08728438160911142,0.08893753813764896,0.11482538911228844,-568110080.0,5.012384127401271,670.5451199545363,-0.23042313576575535,0.0956367166607488,1
2018-05-29,565.3880004882812,565.3880004882812,572.2639770507812,516.1480102539062,516.1480102539062,2330820096.0,ETH-USD,0.0956367166607488,-0.06043490141243357,-0.002136880605645534,655.6104522705078,640.7440612792968,705.8893859863281,-0.13761594475769645,-0.11760711545349511,607.9848751774435,632.2402984949764,639.0142815037791,-0.10573874864641575,0.3941980340604655,-31.02940632633556,-11.989925401753638,-19.039480924581923,789.2286837765874,521.9922207644282,0.4726603019189796,0.16238719535020385,-6.043490141243357,-18.827907382683485,45.840890210640204,0.08107864010387739,0.09906953820322766,0.11272130623307135,4687720192.0,-9.251429356789444,660.4284292859753,-0.14390723443030362,-0.010254857952070484,0
2018-05-30,559.5900268554688,559.5900268554688,583.135986328125,545.4310302734375,566.8300170898438,2053970048.0,ETH-USD,-0.010254857952070484,-0.04626284061770203,-0.009137624910333068,647.2261047363281,643.651001586914,707.1139311218262,-0.1354025698894843,-0.13060023914232088,600.5395138971397,625.321224995112,633.131002416527,-0.10511589166057334,0.3877857945020192,-32.591488519387326,-16.110238025280378,-16.48125049410695,782.9375529503872,511.5146565222691,0.4850388380817611,0.17712348871765737,-4.626284061770203,-21.7760327409692,45.25975188651049,0.08088019749179734,0.09787920992000926,0.1105589034294333,276850048.0,-0.9409414306612266,651.5883842234296,-0.14119091069679746,0.032264679156700726,1
2018-05-31,577.64501953125,577.64501953125,585.5380249023438,557.0659790039062,558.4970092773438,1985040000.0,ETH-USD,0.032264679156700726,-0.01640615938730383,0.0029294540725291816,642.1290557861328,646.5931018066407,708.4626162719727,-0.10042223704693998,-0.10663287635259855,597.0172839946952,620.7806339923861,629.0209289858956,-0.06948608268225265,0.41945498408366566,-32.00364499120042,-19.28891941846439,-12.714725572736029,780.3572067154286,503.900904856837,0.4785920288604437,0.26674781576197676,-1.6406159387303831,-17.387463203949917,44.06062970424176,0.07627630848439805,0.10158591329541912,0.1091656158303614,4039010048.0,13.589161451039372,645.1069958203414,-0.10457486390037407,0.004151356235793768,1
2018-06-01,580.0430297851562,580.0430297851562,589.093017578125,567.6649780273438,578.6719970703125,1945890048.0,ETH-USD,0.004151356235793768,0.012878316260760858,0.0003403144847392031,636.82880859375,648.3351422119141,709.7792514038086,-0.08916961362660158,-0.10533458389092842,594.4058602701507,616.9008621583581,625.3929359422416,-0.05974676748585983,0.4237188775311299,-30.987075672090896,-21.628550669189693,-9.358525002901203,776.0917586619694,497.56585852553053,0.4801814448828095,0.29612029337028767,1.2878316260760858,-10.451398805701418,42.44401571377085,0.07317390871758568,0.10207822657751449,0.1074891303515463,3930930048.0,-0.026759032217193446,640.5907960900128,-0.09451863291577578,0.02028289800782357,1
2018-06-04,592.9849853515625,592.9849853515625,623.4290161132812,583.7470092773438,619.43701171875,1903430016.0,ETH-USD,-0.040987880208104066,0.059677544083034606,0.007776642698482301,618.3391082763671,653.8792810058594,713.7853010559082,-0.04100358943085414,-0.09312773385421158,597.0153596657196,612.7899427964628,620.3749846707877,-0.03231932520713465,0.4526404782069191,-23.359625005068096,-23.41569645489761,0.0560714498295134,736.4454232620858,500.2327932906485,0.39834504381488534,0.39266398275202113,5.967754408303461,1.065385075496339,40.239797237630754,0.06785972365518465,0.10473521964551787,0.10297252747475646,-70880000.0,-1.0190899932099953,621.009113136631,-0.045126757711368315,0.027518391809512766,1
2018-06-05,609.302978515625,609.302978515625,611.3300170898438,580.9819946289062,593.406005859375,1844269952.0,ETH-USD,0.027518391809512766,0.054805214126255164,0.003324799987011161,613.4517578125,655.8424005126953,715.1698458862305,-0.0067630082464333885,-0.07096128881067898,598.9057625657051,612.4578509599191,619.554835981915,-0.0051511666302415104,0.4810062996607034,-20.64907341620983,-22.862371847160055,2.213298430950225,723.9459018754446,502.9576137495553,0.36269031322357514,0.48122624808735764,5.480521412625516,3.7499911660740626,39.53324176383718,0.06488273183917054,0.10808531573402422,0.10240885890276083,3747699968.0,-53.873870880361174,615.5335485051376,-0.01012222648894423,-0.0035761438150743174,0
2018-06-06,607.1240234375,607.1240234375,611.6430053710938,596.39599609375,610.2620239257812,1756530048.0,ETH-USD,-0.0035761438150743174,0.0466879046238593,-0.0009461863260121946,610.1751098632812,657.9270007324219,716.4674060058594,-0.005000345599912914,-0.0772167386934518,600.1701103921351,611.949867385977,618.6340349645583,-0.00788601191972016,0.4774482239662243,-18.46392457242314,-21.982682392212674,3.518757819789535,717.106069939668,503.2441497868944,0.35225408960413096,0.48573338150334733,4.66879046238593,6.016748248591841,37.798510569637465,0.0622583016162407,0.10763797464184052,0.10275404279158602,87739904.0,-0.9765883329110726,611.107088414799,-0.006517785594061798,-0.0031904712117678535,0
2018-06-07,605.18701171875,605.18701171875,616.1439819335938,601.6929931640625,607.68701171875,1880140032.0,ETH-USD,-0.0031904712117678535,0.02260704264833313,0.002418348321413819,605.7161102294922,659.5349609375,717.7214111328125,-0.0008735090611040608,-0.08240343944996764,600.9419413654605,611.3057858934259,617.6379590802889,-0.010009350992373212,0.47409088893054097,-16.696017714828372,-20.925349456735816,4.229331741907444,705.031181457887,506.4010390010974,0.3282128310927787,0.49733626274341874,2.260704264833313,17.276120100289383,36.13083017119465,0.059701925969266864,0.10724030470062088,0.10280437090205718,-123609984.0,-2.4088228772167337,606.8858671750036,-0.0027992997499869388,-0.006791264967650257,0
2018-06-08,601.0770263671875,601.0770263671875,608.8109741210938,595.593017578125,605.4429931640625,1637779968.0,ETH-USD,-0.006791264967650257,-0.027900929274200292,-0.0039214108670083845,600.9434600830078,660.1987219238281,718.8931462097167,0.0002222609830235811,-0.08955136323857027,600.9627236734184,610.3316183189042,616.4112232230893,-0.015163218935318468,0.4665936740912301,-15.448499549670942,-19.829979475322844,4.381479925651902,690.5864190474404,511.30050111857537,0.2982744474737957,0.5007449903802965,-2.7900929274200292,6.312306919864663,34.494196094684334,0.057387314073807955,0.10639652166237257,0.10301470176900154,242360064.0,-2.9606835642014158,602.1317513005228,-0.001751651413593791,-0.005847860580667441,0
