date,adj_close,close,high,low,open,volume,symbol,return_1,return_5,log_return_1,sma_20,sma_50,sma_200,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_pct_b,roc_5,roc_10,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio,future_return,target_direction
2015-10-23,27470.810546875,27470.810546875,27555.060546875,27421.7109375,27466.640625,9900.0,^BSESN,0.0067118393287028955,0.017055443297048667,0.008458623498321391,26716.13154296875,26503.9814453125,27662.899775390626,0.028248064383590288,0.03647863637232862,27061.975163355066,26853.818826628998,26769.931837282275,0.022975939631877385,0.6468862627940378,292.0433260727914,206.57596352693278,85.4673625458586,27888.842690860918,25543.42039507658,0.08537870740225195,0.8217667902546637,1.7055443297048667,2.3281100002873867,338.3845688953387,0.012317968132681559,0.07816299333234754,0.07173813662477366,19600.0,-40.2,26634.187102435695,0.03141163802828406,-0.003962373414110321,0
2015-10-26,27361.9609375,27361.9609375,27618.140625,27318.19921875,27575.0390625,11300.0,^BSESN,-0.003962373414110321,0.005414789496819727,0.003600963705983327,26793.080078125,26493.8988671875,27660.270078125,0.02123238006665229,0.032764602698305945,27108.126820915826,26902.21331346737,26813.78585309721,0.017089583621823223,0.619002166056277,294.34096781861444,224.12896438526911,70.21200343334533,27920.108494273125,25666.051661976875,0.08237921388181757,0.752380885532274,0.5414789496819727,1.043043889345241,335.6386277740555,0.012266614536170084,0.07645325311125414,0.07238484255341751,-1400.0,-1.0714285714285714,26707.516714010762,0.024504121086851738,-0.003966144262207094,0
2015-10-27,27253.439453125,27253.439453125,27296.30078125,27209.51953125,27291.060546875,10100.0,^BSESN,-0.003966144262207094,-0.004073845970252066,-0.0028648712369530754,26862.57705078125,26488.7224609375,27657.325673828123,0.014550443228319443,0.02886953092264899,27130.482610486466,26935.6634220617,26846.352792202637,0.01179759436714023,0.5916213718981638,284.1298182838291,236.1291351649811,48.000683118847974,27917.35385826846,25807.800243294038,0.07740504161329008,0.6852820424042603,-0.4073845970252066,1.2984264717924798,322.5531078253294,0.011835317460759765,0.07474866686832629,0.07274449468794021,1200.0,-1.8571428571428572,26766.77494502207,0.018181663988378283,-0.007840466810346003,0
2015-10-28,27039.759765625,27039.759765625,27163.98046875,26919.9609375,27131.7109375,10500.0,^BSESN,-0.007840466810346003,-0.00978034842330322,-0.003910106893694899,26933.723046875,26478.5270703125,27657.58716796875,0.003936949918340593,0.02119576718985061,27116.525249738548,26945.577359558807,26860.67923702863,0.0034952825396699083,0.5408880333290402,255.84601270991698,240.07251067396828,15.773502035948695,27811.870559949548,26055.57553380045,0.06495231619556896,0.5603752314794744,-0.978034842330322,0.7197595883371433,323.3334943251991,0.011957705879334226,0.07139232265866736,0.07274888170506921,-400.0,-1.3333333333333333,26823.64511765096,0.00805687098178276,-0.007456395410780026,0
2015-10-29,26838.140625,26838.140625,27099.109375,26794.099609375,27083.69921875,9900.0,^BSESN,-0.007456395410780026,-0.01647336300276525,0.0031740144246646907,26986.6970703125,26453.943671875,27657.23376953125,-0.005504802789516816,0.014523239252734355,27073.696845932616,26935.345289586927,26859.009709958096,-0.0036088144978971837,0.497534362845783,214.68713597452006,234.99543573407863,-20.308299759558565,27679.786308100705,26293.607832524296,0.05164957196346046,0.3928302178038603,-1.6473363002765251,0.21837644095850095,322.0246562050954,0.011998769240560809,0.06822541782503348,0.07274027640223925,600.0,-2.5,26917.27393957235,-0.0029398710564079167,-0.006755704480738367,0
2015-10-30,26656.830078125,26656.830078125,26942.2890625,26585.19921875,26878.48046875,14000.0,^BSESN,-0.006755704480738367,-0.02963074086805917,0.0011576896132578674,27011.7970703125,26429.5148828125,27654.144365234373,-0.013141183878418339,0.008600808464340304,27009.563497039137,26908.82003131986,26844.033438827057,-0.009364585771563516,0.4616958130827338,165.5300582120799,221.1023602296789,-55.572302017599014,27607.56806563987,26416.02607498513,0.04469931297767235,0.20209443311985276,-2.963074086805917,-1.308066299173516,324.5293130905519,0.012174340014901681,0.06537750742571675,0.07226604905412667,-4100.0,-7.833333333333333,27000.78547452511,-0.01273871816524108,-0.00366433995391513,0
2015-11-02,26559.150390625,26559.150390625,26824.30078125,26378.259765625,26641.689453125,8800.0,^BSESN,-0.00366433995391513,-0.02934038787310511,-0.004182264508697979,27028.70712890625,26404.067109375,27649.648212890625,-0.017372519375115636,0.005873461865082863,26940.269172975422,26875.518160740467,26822.930988063945,-0.011771597043200965,0.4431746550074992,117.33818491147758,200.34952516603866,-83.01134025456108,27543.684760577195,26513.72949723531,0.03877967661591485,0.044099870165539894,-2.934038787310511,-2.4084470400373204,333.2087224488834,0.012545910450753775,0.06384321721134194,0.07187902079323406,5200.0,-2.2682926829268295,27018.91105698402,-0.01701625448151356,0.0011837522158124614,1
2015-11-03,26590.58984375,26590.58984375,26732.240234375,26514.48046875,26660.7109375,8500.0,^BSESN,0.0011837522158124614,-0.024321686461449388,0.00242867840517376,27018.95908203125,26377.24609375,27644.674814453127,-0.015854394574590924,0.008088173770746776,26886.47235309459,26848.382130523598,26805.720530854305,-0.009601781050356695,0.4508110675743834,80.75182224028322,176.42998458088758,-95.67816234060436,27560.03609243031,26477.882071632193,0.040696879127428295,0.10415132222553843,-2.4321686461449388,-2.8296449627320697,324.96236659516615,0.012220953672133269,0.06433704808354844,0.07159186838983675,17300.0,2.326923076923077,27021.538789747807,-0.015948349550000906,-0.001416663642903493,0
2015-11-04,26552.919921875,26552.919921875,26800.060546875,26510.310546875,26704.01953125,8000.0,^BSESN,-0.001416663642903493,-0.01800459205147631,0.0025384121024127474,26999.96103515625,26356.1480859375,27640.31076171875,-0.01655710216393147,0.007465879888665761,26835.156594445423,26820.242872531453,26786.994557728045,-0.00996720842264398,0.44297223631302596,48.162036717378214,150.77639500818572,-102.6143582908075,27579.10652106831,26420.815549244195,0.04362198113172038,0.1140511113738227,-1.800459205147631,-2.76088492912967,322.44719704431566,0.012143568315387985,0.06374535298307961,0.07133747617928586,500.0,-0.9710982658959537,27014.961722736545,-0.017103181770295794,-0.009366981253165152,0
2015-11-05,26304.19921875,26304.19921875,26557.80078125,26243.19921875,26557.80078125,12300.0,^BSESN,-0.009366981253165152,-0.01989487325931316,0.0032565656874299345,26963.378515625,26334.9106640625,27635.09765625,-0.02444720703279135,-0.0011661875638867558,26753.470844338437,26771.09585784513,26751.23193632884,-0.017440325998396067,0.39422971372453675,2.2389080095963436,121.06889760846784,-118.82998959887149,27620.201169972246,26306.555861277757,0.049940517016693844,0.0,-1.9894873259313162,-3.604050079298382,321.88679447169227,0.01223708776666529,0.0598386068551591,0.07054544209080416,-4300.0,-9.6,26981.179215630964,-0.02509082317976563,-0.001481093723895932,0
