date,open,high,low,close,volume,return_1,return_5,log_return_1,sma_20,sma_50,sma_200,sma_ratio_20,sma_ratio_50,ema_12,ema_20,ema_26,ema_ratio_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_pct_b,roc_5,roc_10,atr_14,atr_ratio,stoch_k,stoch_d,obv,obv_change,vwap,vwap_ratio,z_score_20,future_return,target_direction
2015-10-16,47.02000045776367,47.540000915527344,46.900001525878906,47.5099983215332,26450300.0,,,,,,,,,47.5099983215332,47.5099983215332,47.5099983215332,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0023153149702745957,1
2015-10-19,47.41999816894531,47.880001068115234,47.02000045776367,47.619998931884766,29387600.0,0.0023153149702745957,,0.0023126387586213746,,,,,,47.52692149235652,47.52047457013811,47.51814651489258,0.0020943469661642844,1.0,0.0087749774639434,0.0017549954927886802,0.007019981971154721,,,,,,,,,,,29387600.0,,,,,0.003149969114729867,1
2015-10-20,47.43999862670898,47.810001373291016,47.02000045776367,47.77000045776367,30802200.0,0.003149969114729867,,0.0031450183557853607,,,,,,47.56431825626532,47.54423894038816,47.53680236251266,0.004748451598070025,1.0,0.02751589375265695,0.006907175144762335,0.020608718607894615,,,,,,,,,,,60189800.0,1.0481359484952837,,,,-0.01193216850245149,0
2015-10-21,47.91999816894531,47.9900016784668,47.11000061035156,47.20000076293945,25144300.0,-0.01193216850245149,,-0.012003928229049526,,,,,,47.508269411138265,47.511454352059715,47.51185409587761,-0.0065553368838678905,0.720197667908177,-0.003584684739344368,0.004808803167940995,-0.008393487907285363,,,,,,,,,,,35045500.0,-0.4177501835859232,,,,0.017584703452147465,1
2015-10-22,47.52999877929688,48.95000076293945,47.09000015258789,48.02999877929688,56637100.0,0.017584703452147465,,0.01743188150582125,,,,,,47.58853546777805,47.560839535606114,47.5502351835383,0.009864402064213573,0.8055269197234373,0.03830028423975307,0.011507099382303411,0.026793184857449658,,,,,,,,,,,91682600.0,1.6161019246408241,,,,0.10077035760146935,1
2015-10-23,52.29999923706055,54.06999969482422,52.25,52.869998931884766,135227100.0,0.10077035760146935,0.1128183708632593,0.09601025978338491,,,,,,48.40106830840985,48.06647376382313,47.94429175748989,0.09993504394901076,0.9332885043293226,0.4567765509199546,0.10056098968983365,0.356215561230121,,,,,0.1128183708632593,,,,,,226909700.0,1.4749483544314843,,,,0.0261017797615839,1
2015-10-26,52.52999877929688,54.31999969482422,52.5,54.25,64633300.0,0.0261017797615839,0.13922724100852513,0.0257669423758816,,,,,,49.300903953269874,48.655381024411405,48.41138125693509,0.1149845887093488,0.9444868828140567,0.8895226963347866,0.2583533310188243,0.6311693653159623,,,,,0.13922724100852513,,,,,,291543000.0,0.28484150302961925,,,,-0.010322605959281472,0
2015-10-27,53.9900016784668,54.369998931884766,53.58000183105469,53.68999862670898,50999900.0,-0.010322605959281472,0.1239271114133551,-0.010376253564243862,,,,,,49.97614928764512,49.13486841510641,48.802389950992406,0.09270667366236607,0.8799363161706986,1.173759336652715,0.44143453214560247,0.7323248045071126,,,,,0.1239271114133551,,,,,,240543100.0,-0.1749309707315902,,,,0.005401395472993897,1
2015-10-28,53.540000915527344,53.97999954223633,52.86000061035156,53.97999954223633,47000800.0,0.005401395472993897,0.1436440396123977,0.005386860253287743,,,,,,50.592126249889915,49.59630947483307,49.185916587380845,0.08838742466569416,0.8843445555556458,1.4062096625090703,0.6343895582182961,0.7718201042907742,,,,,0.1436440396123977,,,,,,287543900.0,0.19539450518431,,,,-0.01148571576773827,0
2015-10-29,53.540000915527344,53.83000183105469,53.220001220703125,53.36000061035156,30202100.0,-0.01148571576773827,0.1109723499171138,-0.01155218606387192,,,,,,51.017953074576326,49.954756249644355,49.495107996489786,0.06816656943915023,0.8154145639248533,1.5228450780865401,0.812080662191945,0.7107644158945952,,,,,0.1109723499171138,,,,,,257341800.0,-0.10503474425991996,,,,-0.013493276095717488,0
2015-10-30,53.31999969482422,53.9900016784668,52.619998931884766,52.63999938964844,46619800.0,-0.013493276095717488,-0.004350284601530752,-0.013585137623503689,,,,,,51.2674986615105,50.21049369154951,49.728062914501535,0.04838641326699045,0.7429883628923799,1.539435747008966,0.9575516791553492,0.5818840678536167,,,,,-0.004350284601530752,0.10797729424019242,,,,,210722000.0,-0.18115906549188668,,,,0.011398219904545703,1
2015-11-02,52.84999847412109,53.36000061035156,52.619998931884766,53.2400016784668,30285000.0,0.011398219904545703,-0.01861748058125723,0.011333749631096986,,,,,,51.570960664119156,50.499018261732104,49.98820652664711,0.05427795452435147,0.7619627001126719,1.582754137472044,1.0825921708186883,0.5001619666533557,,,,,-0.01861748058125723,0.11801769997140976,,,,,241007000.0,0.1437201621093194,,,,0.017092408315609875,1
2015-11-03,52.93000030517578,54.38999938964844,52.900001525878906,54.150001525878906,36596900.0,0.017092408315609875,0.008567757700427503,0.016947976572407653,,,,,,51.96773618131296,50.84673095355561,50.29648763770132,0.06496524969010431,0.7875773142558995,1.6712485436116395,1.2003234453772786,0.4709250982343609,,,,,0.008567757700427503,0.13355664657688626,,,,,277603900.0,0.15184994626712087,,,,0.004616805040726035,1
